image,grey,hour,taken_on_short,period,machine_label,source,final_label
0/20170118/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170118-1445.raw/3/dr5rsn7ej680-dr5rsn7dyp8b-cds-7c641b4cb6bb1253-20170118-1445-9.jpg,122.21,14,2017-01-18 14:46:00,afternoon,day,machine,day
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1151.raw/3/dr5rsnqqs2m9-dr5rsnqqsuyn-cds-a32b6ec5cde27e3a-20160829-1151-115.jpg,122.21,11,2016-08-29 11:57:00,morning,day,machine,day
0/20160825/79ddade2485edbde/cds-79ddade2485edbde-20160825-0946.raw/3/dr5rspmby8ex-dr5rspq03rdn-cds-79ddade2485edbde-20160825-0946-165.jpg,122.21,9,2016-08-25 09:55:00,morning,day,machine,day
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-1018.raw/4/dr5rsp5hssgk-dr5rsp5hvzcg-cds-774e09b0c084a069-20160927-1018-10.jpg,122.21,10,2016-09-27 10:20:00,morning,day,machine,day
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-1524.raw/4/dr5rsnxembd4-dr5rsnxembed-cds-774e09b0c084a069-20160927-1524-13.jpg,122.21,15,2016-09-27 15:25:00,afternoon,day,machine,day
0/20161022/ea91d096e3932939/cds-ea91d096e3932939-20161022-1210.raw/4/dr5rsn0ysnfc-dr5rsn0yt3sk-cds-ea91d096e3932939-20161022-1210-15.jpg,122.21,12,2016-10-22 12:12:00,morning,day,machine,day
0/20161022/ea91d096e3932939/cds-ea91d096e3932939-20161022-1200.raw/4/dr5rsn0yeyus-dr5rsn0yt36b-cds-ea91d096e3932939-20161022-1200-55.jpg,122.21,12,2016-10-22 12:09:00,morning,day,machine,day
0/20161024/5c44399458a254ea/cds-5c44399458a254ea-20161024-0836.raw/4/dr5rsn1tbb7g-dr5rsn1tdc42-cds-5c44399458a254ea-20161024-0836-22.jpg,122.22,8,2016-10-24 08:40:00,morning,day,machine,day
0/20161104/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161104-1559.raw/4/dr5rsn35fc3f-dr5rsn353w49-cds-bd209a4b83760d6b-20161104-1559-2.jpg,122.22,16,2016-11-04 16:00:00,afternoon,day,machine,day
0/20170127/e5df139233770dec/cds-e5df139233770dec-20170127-1154.raw/4/dr5rsn9pskbq-dr5rsn9psk1y-cds-e5df139233770dec-20170127-1154-5.jpg,122.22,11,2017-01-27 11:54:00,morning,day,machine,day
0/20170119/c5732f31099d7452/cds-c5732f31099d7452-20170119-1204.raw/4/dr5rsn9bmuvp-dr5rsn9bwvkw-cds-c5732f31099d7452-20170119-1204-47.jpg,122.22,12,2017-01-19 12:08:00,morning,day,machine,day
0/20161027/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161027-0837.raw/3/dr5rsqb2ythf-dr5rsqb2wpmq-cds-8b82a42e5a149e22-20161027-0837-98.jpg,122.22,8,2016-10-27 08:44:00,morning,day,machine,day
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1216.raw/3/dr5rsnjmvg37-dr5rsnjmxexu-cds-a32b6ec5cde27e3a-20160829-1216-57.jpg,122.22,12,2016-08-29 12:22:00,morning,day,machine,day
0/20170127/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20170127-0903.raw/4/dr5rsn3bn90k-dr5rsn3b7gnp-cds-e08eacf5f70d94e7-20170127-0903-62.jpg,122.22,9,2017-01-27 09:07:00,morning,day,machine,day
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1151.raw/3/dr5rsnq5xvr9-dr5rsnq5vrks-cds-a32b6ec5cde27e3a-20160829-1151-134.jpg,122.22,11,2016-08-29 11:58:00,morning,day,machine,day
0/20161010/79ddade2485edbde/cds-79ddade2485edbde-20161010-1029.raw/3/dr5rsnr6714f-dr5rsnr6sxz7-cds-79ddade2485edbde-20161010-1029-75.jpg,122.22,10,2016-10-10 10:35:00,morning,day,machine,day
0/20170215/9f70e66825f6c2b2/cds-9f70e66825f6c2b2-20170215-1123.raw/4/dr5rsnz2redr-dr5rsnzepe4h-cds-9f70e66825f6c2b2-20170215-1123-1.jpg,122.22,11,2017-02-15 11:23:00,morning,day,machine,day
0/20170120/e5df139233770dec/cds-e5df139233770dec-20170120-1352.raw/4/dr5rsn3kwvru-dr5rsn34j315-cds-e5df139233770dec-20170120-1352-65.jpg,122.22,13,2017-01-20 13:57:00,afternoon,day,machine,day
0/20160717/79ddade2485edbde/cds-79ddade2485edbde-20160717-1131.raw/3/dr5rsnc9hfw6-dr5rsnc9h7tz-cds-79ddade2485edbde-20160717-1131-26.jpg,122.22,11,2016-07-17 11:32:00,morning,day,machine,day
0/20170127/e5df139233770dec/cds-e5df139233770dec-20170127-1154.raw/4/dr5rsp2gpy1z-dr5rsp2g1xdj-cds-e5df139233770dec-20170127-1154-65.jpg,122.23,11,2017-01-27 11:57:00,morning,day,machine,day
0/20160917/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160917-1411.raw/3/dr5rsnspnq5h-dr5rsnspq8kw-cds-6fef7e6f017c3f89-20160917-1411-35.jpg,122.23,14,2016-09-17 14:13:00,afternoon,day,machine,day
0/20161025/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161025-1336.raw/3/dr5rsp1e427j-dr5rsp1dff66-cds-1ccda49b184cb0ef-20161025-1336-36.jpg,122.23,13,2016-10-25 13:41:00,afternoon,day,machine,day
0/20161211/eb7787c410c46511/cds-eb7787c410c46511-20161211-0827.raw/3/dr5rsn6gt6ck-dr5rsn6gr6r4-cds-eb7787c410c46511-20161211-0827-12.jpg,122.23,8,2016-12-11 08:30:00,morning,day,machine,day
0/20160806/8eb89b94275011e0/cds-8eb89b94275011e0-20160806-1312.raw/3/dr5rspjc422c-dr5rspjc7kmq-cds-8eb89b94275011e0-20160806-1312-27.jpg,122.23,13,2016-08-06 13:14:00,afternoon,day,machine,day
0/20161214/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161214-1330.raw/4/dr5rsr2j1dp0-dr5rsr2h863e-cds-33f01c9134eaa6b5-20161214-1330-43.jpg,122.23,13,2016-12-14 13:34:00,afternoon,day,machine,day
0/20160917/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160917-1445.raw/3/dr5rsn7k0r0n-dr5rsn75y8wm-cds-6fef7e6f017c3f89-20160917-1445-38.jpg,122.23,14,2016-09-17 14:52:00,afternoon,day,machine,day
0/20160706/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20160706-1020.raw/3/dr5rsp6hngyw-dr5rsp6hnuqs-cds-1ccda49b184cb0ef-20160706-1020-134.jpg,122.23,10,2016-07-06 10:29:00,morning,day,machine,day
0/20170207/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170207-1035.raw/3/dr5rsp12f9qr-dr5rsp13b5ft-cds-7c641b4cb6bb1253-20170207-1035-1.jpg,122.23,10,2017-02-07 10:36:00,morning,day,machine,day
0/20161110/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161110-1014.raw/3/dr5rsn9qj1bp-dr5rsn9qj30u-cds-a32b6ec5cde27e3a-20161110-1014-48.jpg,122.23,10,2016-11-10 10:17:00,morning,day,machine,day
0/20160829/ea91d096e3932939/cds-ea91d096e3932939-20160829-1448.raw/4/dr5rsnx9et55-dr5rsnx9et26-cds-ea91d096e3932939-20160829-1448-16.jpg,122.23,14,2016-08-29 14:49:00,afternoon,day,machine,day
0/20161231/5c44399458a254ea/cds-5c44399458a254ea-20161231-0923.raw/4/dr5rsp3nuzxk-dr5rsp3nv1td-cds-5c44399458a254ea-20161231-0923-53.jpg,122.23,9,2016-12-31 09:26:00,morning,day,machine,day
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1534.raw/3/dr5rspkcq2gd-dr5rspkcj8v6-cds-7c641b4cb6bb1253-20160919-1534-30.jpg,122.23,15,2016-09-19 15:39:00,afternoon,day,machine,day
0/20160924/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160924-1158.raw/4/dr5rsp7khv3k-dr5rsp7k6snw-cds-e08eacf5f70d94e7-20160924-1158-106.jpg,122.23,12,2016-09-24 12:04:00,morning,day,machine,day
0/20161120/e5df139233770dec/cds-e5df139233770dec-20161120-1245.raw/4/dr5rsn33cv62-dr5rsn360bms-cds-e5df139233770dec-20161120-1245-9.jpg,122.24,12,2016-11-20 12:46:00,morning,day,machine,day
0/20170105/af6b56897db9da88/cds-af6b56897db9da88-20170105-1320.raw/3/dr5rspjyvtws-dr5rspq1kunq-cds-af6b56897db9da88-20170105-1320-26.jpg,122.24,13,2017-01-05 13:24:00,afternoon,day,machine,day
0/20160903/ea91d096e3932939/cds-ea91d096e3932939-20160903-1602.raw/4/dr5rsnuyhrkw-dr5rsnuyk9mp-cds-ea91d096e3932939-20160903-1602-135.jpg,122.24,16,2016-09-03 16:09:00,afternoon,day,machine,day
0/20160919/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160919-1247.raw/3/dr5rsp7uwerf-dr5rsp7uq4bt-cds-63fa6a79d3217a87-20160919-1247-19.jpg,122.24,12,2016-09-19 12:50:00,morning,day,machine,day
0/20160913/eb7787c410c46511/cds-eb7787c410c46511-20160913-1046.raw/3/dr5rsnrxcedp-dr5rsnx2nxh7-cds-eb7787c410c46511-20160913-1046-109.jpg,122.24,10,2016-09-13 10:52:00,morning,day,machine,day
0/20160912/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160912-1114.raw/4/dr5rsnt8yzbw-dr5rsnt9rbc4-cds-bd209a4b83760d6b-20160912-1114-99.jpg,122.24,11,2016-09-12 11:21:00,morning,day,machine,day
0/20161217/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161217-1246.raw/3/dr5rsp3j9tqu-dr5rsp3j8zkq-cds-1ccda49b184cb0ef-20161217-1246-23.jpg,122.24,12,2016-12-17 12:48:00,morning,day,machine,day
0/20160701/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160701-1424.raw/3/dr5rsp46t49h-dr5rsp46mzem-cds-63fa6a79d3217a87-20160701-1424-61.jpg,122.24,14,2016-07-01 14:29:00,afternoon,day,machine,day
0/20161211/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161211-1356.raw/4/dr5rsnxftn61-dr5rsnxg0ybv-cds-33f01c9134eaa6b5-20161211-1356-42.jpg,122.24,14,2016-12-11 14:03:00,afternoon,day,machine,day
0/20170118/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170118-0841.raw/3/dr5rsnzdwnj5-dr5rsnzep7tw-cds-7c641b4cb6bb1253-20170118-0841-33.jpg,122.24,8,2017-01-18 08:48:00,morning,day,machine,day
0/20161016/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161016-1549.raw/4/dr5rsn9cpfd0-dr5rsnd0bxd2-cds-bd209a4b83760d6b-20161016-1549-32.jpg,122.24,15,2016-10-16 15:51:00,afternoon,day,machine,day
0/20170207/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170207-1008.raw/3/dr5rsp47mfpy-dr5rsp47psrh-cds-7c641b4cb6bb1253-20170207-1008-38.jpg,122.24,10,2017-02-07 10:11:00,morning,day,machine,day
0/20161008/79ddade2485edbde/cds-79ddade2485edbde-20161008-1442.raw/3/dr5rsp75xznc-dr5rsp778ssp-cds-79ddade2485edbde-20161008-1442-102.jpg,122.25,14,2016-10-08 14:51:00,afternoon,day,machine,day
0/20170112/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170112-1416.raw/4/dr5rspr69eu6-dr5rspr8zmmx-cds-bd209a4b83760d6b-20170112-1416-37.jpg,122.25,14,2017-01-12 14:21:00,afternoon,day,machine,day
0/20161005/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161005-0746.raw/4/dr5rsnxucg7u-dr5rsnxumnbr-cds-bd209a4b83760d6b-20161005-0746-124.jpg,122.25,7,2016-10-05 07:53:00,morning,day,machine,day
0/20170207/5c44399458a254ea/cds-5c44399458a254ea-20170207-1002.raw/4/dr5rsn9619ny-dr5rsn94m66s-cds-5c44399458a254ea-20170207-1002-141.jpg,122.25,10,2017-02-07 10:10:00,morning,day,machine,day
0/20161102/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161102-0808.raw/3/dr5rspnxx5v2-dr5rspnxqzg4-cds-6fef7e6f017c3f89-20161102-0808-192.jpg,122.25,8,2016-11-02 08:17:00,morning,day,machine,day
0/20170118/5c44399458a254ea/cds-5c44399458a254ea-20170118-0842.raw/4/dr5rspj3sxtm-dr5rspj6xkgv-cds-5c44399458a254ea-20170118-0842-58.jpg,122.25,8,2017-01-18 08:46:00,morning,day,machine,day
0/20160930/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20160930-1553.raw/4/dr5rsp6sh0uc-dr5rsp6egp0j-cds-33f01c9134eaa6b5-20160930-1553-48.jpg,122.25,15,2016-09-30 15:58:00,afternoon,day,machine,day
0/20160903/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160903-0930.raw/3/dr5rsnspdj7s-dr5rsnspf8be-cds-8b82a42e5a149e22-20160903-0930-74.jpg,122.25,9,2016-09-03 09:34:00,morning,day,machine,day
0/20161005/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161005-0756.raw/4/dr5rsp70fu14-dr5rsp7111cb-cds-bd209a4b83760d6b-20161005-0756-58.jpg,122.25,8,2016-10-05 08:05:00,morning,day,machine,day
0/20160628/79ddade2485edbde/cds-79ddade2485edbde-20160628-0949.raw/3/dr5rsnsw696e-dr5rsnstcqxq-cds-79ddade2485edbde-20160628-0949-103.jpg,122.25,9,2016-06-28 09:58:00,morning,day,machine,day
0/20160913/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160913-1145.raw/3/dr5rsncdye15-dr5rsncf8p08-cds-7c641b4cb6bb1253-20160913-1145-140.jpg,122.26,11,2016-09-13 11:53:00,morning,day,machine,day
0/20170214/19919ff6db95782d/cds-19919ff6db95782d-20170214-1225.raw/4/dr5rsp5e519v-dr5rsphhejh9-cds-19919ff6db95782d-20170214-1225-3.jpg,122.26,12,2017-02-14 12:25:00,morning,day,machine,day
0/20161128/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161128-1003.raw/3/dr5rsp7kfvy0-dr5rsp7kgfqu-cds-8b82a42e5a149e22-20161128-1003-62.jpg,122.26,10,2016-11-28 10:09:00,morning,day,machine,day
0/20161009/e5df139233770dec/cds-e5df139233770dec-20161009-0841.raw/4/dr5rsp469z4m-dr5rsp477fme-cds-e5df139233770dec-20161009-0841-39.jpg,122.26,8,2016-10-09 08:43:00,morning,day,machine,day
0/20161205/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161205-1229.raw/4/dr5rsnxueujg-dr5rsnxump9c-cds-bd209a4b83760d6b-20161205-1229-2.jpg,122.26,12,2016-12-05 12:29:00,morning,day,machine,day
0/20161209/79ddade2485edbde/cds-79ddade2485edbde-20161209-0843.raw/3/dr5rspjw6v2b-dr5rspjwewyd-cds-79ddade2485edbde-20161209-0843-70.jpg,122.26,8,2016-12-09 08:50:00,morning,day,machine,day
0/20160713/79ddade2485edbde/cds-79ddade2485edbde-20160713-1620.raw/3/dr5rsnpmwqh8-dr5rsnpmwx6g-cds-79ddade2485edbde-20160713-1620-56.jpg,122.26,16,2016-07-13 16:25:00,afternoon,day,machine,day
0/20170105/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170105-1322.raw/4/dr5rspjv4wvt-dr5rspjd6748-cds-b6d8aab376c7ce54-20170105-1322-30.jpg,122.26,13,2017-01-05 13:27:00,afternoon,day,machine,day
0/20160914/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160914-1647.raw/3/dr5rsnt6cztd-dr5rsnt7401n-cds-a32b6ec5cde27e3a-20160914-1647-100.jpg,122.26,16,2016-09-14 16:53:00,afternoon,day,machine,day
0/20170105/af6b56897db9da88/cds-af6b56897db9da88-20170105-1300.raw/3/dr5rspjv9ytu-dr5rspjd88mt-cds-af6b56897db9da88-20170105-1300-14.jpg,122.26,13,2017-01-05 13:01:00,afternoon,day,machine,day
0/20161027/e5df139233770dec/cds-e5df139233770dec-20161027-0947.raw/4/dr5rsn8zt6fv-dr5rsn8znm39-cds-e5df139233770dec-20161027-0947-54.jpg,122.26,9,2016-10-27 09:50:00,morning,day,machine,day
0/20161110/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161110-1542.raw/3/dr5rsp2urn47-dr5rsp2uw0dn-cds-6fef7e6f017c3f89-20161110-1542-108.jpg,122.27,15,2016-11-10 15:51:00,afternoon,day,machine,day
0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1412.raw/3/dr5rsp7tx6qw-dr5rsp7tnm02-cds-fdeb4f0c0eb1bc3c-20161011-1412-37.jpg,122.27,14,2016-10-11 14:16:00,afternoon,day,machine,day
0/20160917/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160917-1425.raw/3/dr5rsn7782u2-dr5rsn77892k-cds-6fef7e6f017c3f89-20160917-1425-33.jpg,122.27,14,2016-09-17 14:29:00,afternoon,day,machine,day
0/20161101/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161101-1350.raw/3/dr5rsnpxy72w-dr5rsnpxyd57-cds-a32b6ec5cde27e3a-20161101-1350-16.jpg,122.27,13,2016-11-01 13:51:00,afternoon,day,machine,day
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1247.raw/4/dr5rsn99gk2v-dr5rsn9d5fre-cds-19919ff6db95782d-20170120-1247-22.jpg,122.27,12,2017-01-20 12:51:00,morning,day,machine,day
0/20161027/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161027-0906.raw/3/dr5rspm82dr0-dr5rspjrmf7t-cds-6fef7e6f017c3f89-20161027-0906-3.jpg,122.27,9,2016-10-27 09:07:00,morning,day,machine,day
0/20161216/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161216-0915.raw/3/dr5rsnvffmd4-dr5rsnvf9wu4-cds-1ccda49b184cb0ef-20161216-0915-44.jpg,122.27,9,2016-12-16 09:18:00,morning,day,machine,day
0/20161122/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161122-1340.raw/4/dr5rsqb6zpy4-dr5rsqbd9vnh-cds-bd209a4b83760d6b-20161122-1340-28.jpg,122.27,13,2016-11-22 13:42:00,afternoon,day,machine,day
0/20161110/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161110-1014.raw/3/dr5rsncusm74-dr5rsncusgeg-cds-a32b6ec5cde27e3a-20161110-1014-55.jpg,122.27,10,2016-11-10 10:17:00,morning,day,machine,day
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-0841.raw/3/dr5rsp74e4wv-dr5rsp74kury-cds-7c641b4cb6bb1253-20160919-0841-40.jpg,122.27,8,2016-09-19 08:43:00,morning,day,machine,day
0/20170125/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20170125-0937.raw/3/dr5rsn7qgnvg-dr5rsn7h64ub-cds-1ccda49b184cb0ef-20170125-0937-17.jpg,122.27,9,2017-01-25 09:40:00,morning,day,machine,day
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-1109.raw/4/dr5rsn6r59ty-dr5rsn6r5fdx-cds-ea91d096e3932939-20161024-1109-49.jpg,122.27,11,2016-10-24 11:17:00,morning,day,machine,day
0/20161010/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161010-0819.raw/3/dr5rsnrqm8jp-dr5rsnrq9xer-cds-1ccda49b184cb0ef-20161010-0819-75.jpg,122.27,8,2016-10-10 08:23:00,morning,day,machine,day
0/20161012/ea91d096e3932939/cds-ea91d096e3932939-20161012-1231.raw/4/dr5rsnmgsd22-dr5rsnmgs3x4-cds-ea91d096e3932939-20161012-1231-15.jpg,122.27,12,2016-10-12 12:32:00,morning,day,machine,day
0/20161202/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161202-1436.raw/3/dr5rsp4zys9w-dr5rsp4zvz4g-cds-7c641b4cb6bb1253-20161202-1436-32.jpg,122.28,14,2016-12-02 14:41:00,afternoon,day,machine,day
0/20161209/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161209-0917.raw/4/dr5rsp7j6hq4-dr5rsp7j6tp8-cds-bd209a4b83760d6b-20161209-0917-14.jpg,122.28,9,2016-12-09 09:18:00,morning,day,machine,day
0/20160903/ea91d096e3932939/cds-ea91d096e3932939-20160903-1612.raw/4/dr5rsp43w4q3-dr5rsp43gcuh-cds-ea91d096e3932939-20160903-1612-61.jpg,122.28,16,2016-09-03 16:16:00,afternoon,day,machine,day
0/20161114/19919ff6db95782d/cds-19919ff6db95782d-20161114-0841.raw/4/dr5rsnzk4rd8-dr5rsnzk6vmn-cds-19919ff6db95782d-20161114-0841-139.jpg,122.28,8,2016-11-14 08:47:00,morning,day,machine,day
0/20161220/5c44399458a254ea/cds-5c44399458a254ea-20161220-0925.raw/4/dr5rsp2gevvp-dr5rsp2gsj69-cds-5c44399458a254ea-20161220-0925-145.jpg,122.28,9,2016-12-20 09:35:00,morning,day,machine,day
0/20161208/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161208-1143.raw/4/dr5rsqb6p87g-dr5rsqb3zxys-cds-bd209a4b83760d6b-20161208-1143-29.jpg,122.28,11,2016-12-08 11:45:00,morning,day,machine,day
0/20160929/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160929-1457.raw/4/dr5rspqnrdzq-dr5rspqjy1ww-cds-e08eacf5f70d94e7-20160929-1457-2.jpg,122.28,14,2016-09-29 14:57:00,afternoon,day,machine,day
0/20160830/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160830-1536.raw/3/dr5rsp2ym2q3-dr5rsp2yt0n6-cds-6fef7e6f017c3f89-20160830-1536-55.jpg,122.28,15,2016-08-30 15:42:00,afternoon,day,machine,day
0/20161130/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161130-1319.raw/3/dr5rsn2uev7q-dr5rsn2uf8pm-cds-7c641b4cb6bb1253-20161130-1319-97.jpg,122.28,13,2016-11-30 13:28:00,afternoon,day,machine,day
0/20160930/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20160930-1553.raw/4/dr5rsp6efvgx-dr5rsp6egn19-cds-33f01c9134eaa6b5-20160930-1553-55.jpg,122.28,15,2016-09-30 15:59:00,afternoon,day,machine,day
0/20161128/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161128-1236.raw/3/dr5rsncuvetj-dr5rsncuveg9-cds-6fef7e6f017c3f89-20161128-1236-101.jpg,122.28,12,2016-11-28 12:42:00,morning,day,machine,day
0/20170201/79ddade2485edbde/cds-79ddade2485edbde-20170201-1357.raw/3/dr5rsnhtwber-dr5rsnhtxwyr-cds-79ddade2485edbde-20170201-1357-93.jpg,122.28,14,2017-02-01 14:04:00,afternoon,day,machine,day
0/20161108/e5df139233770dec/cds-e5df139233770dec-20161108-1520.raw/4/dr5rsp3gz51f-dr5rsp3gz4dw-cds-e5df139233770dec-20161108-1520-31.jpg,122.28,15,2016-11-08 15:22:00,afternoon,day,machine,day
0/20160816/c5732f31099d7452/cds-c5732f31099d7452-20160816-1311.raw/4/dr5rsn9c176v-dr5rsn9c613s-cds-c5732f31099d7452-20160816-1311-123.jpg,122.29,13,2016-08-16 13:18:00,afternoon,day,machine,day
0/20160903/13a07ea2578fefb5/cds-13a07ea2578fefb5-20160903-0809.raw/4/dr5rsngm0ekq-dr5rsngm12sh-cds-13a07ea2578fefb5-20160903-0809-13.jpg,122.29,8,2016-09-03 08:11:00,morning,day,machine,day
0/20160819/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160819-0858.raw/3/dr5rsnfnfs2p-dr5rsnfng4jz-cds-a32b6ec5cde27e3a-20160819-0858-125.jpg,122.29,9,2016-08-19 09:06:00,morning,day,machine,day
0/20160929/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160929-1457.raw/4/dr5rspmz6wdw-dr5rspmz1shb-cds-e08eacf5f70d94e7-20160929-1457-7.jpg,122.29,14,2016-09-29 14:57:00,afternoon,day,machine,day
0/20160911/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160911-1400.raw/3/dr5rsnq8ksj3-dr5rsnq8knh9-cds-6fef7e6f017c3f89-20160911-1400-164.jpg,122.29,14,2016-09-11 14:07:00,afternoon,day,machine,day
0/20161208/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161208-0950.raw/4/dr5rsnx2e8q6-dr5rsnx2400n-cds-bd209a4b83760d6b-20161208-0950-41.jpg,122.29,9,2016-12-08 09:52:00,morning,day,machine,day
0/20170215/9f70e66825f6c2b2/cds-9f70e66825f6c2b2-20170215-1123.raw/4/dr5rsnz8urbu-dr5rsnzfcgb5-cds-9f70e66825f6c2b2-20170215-1123-2.jpg,122.29,11,2017-02-15 11:23:00,morning,day,machine,day
0/20161024/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161024-1605.raw/3/dr5rsq8r8urs-dr5rsq8r8pf8-cds-fdeb4f0c0eb1bc3c-20161024-1605-80.jpg,122.29,16,2016-10-24 16:09:00,afternoon,day,machine,day
0/20160916/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160916-1029.raw/4/dr5rsn91ggtc-dr5rsn91u9vp-cds-e08eacf5f70d94e7-20160916-1029-78.jpg,122.29,10,2016-09-16 10:35:00,morning,day,machine,day
0/20170121/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170121-0836.raw/4/dr5rsp77bu6e-dr5rsp77c5q0-cds-b6d8aab376c7ce54-20170121-0836-21.jpg,122.29,8,2017-01-21 08:38:00,morning,day,machine,day
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-1129.raw/4/dr5rsn6r7t7t-dr5rsn6r4ykx-cds-ea91d096e3932939-20161024-1129-20.jpg,122.29,11,2016-10-24 11:32:00,morning,day,machine,day
0/20170112/79ddade2485edbde/cds-79ddade2485edbde-20170112-1235.raw/3/dr5rsncgb91m-dr5rsncgdheh-cds-79ddade2485edbde-20170112-1235-16.jpg,122.29,12,2017-01-12 12:38:00,morning,day,machine,day
0/20160930/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160930-1456.raw/3/dr5rsp6pjte2-dr5rsp6puvex-cds-8b82a42e5a149e22-20160930-1456-12.jpg,122.29,14,2016-09-30 14:57:00,afternoon,day,machine,day
0/20160630/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160630-1217.raw/4/dr5rsn8yvu4c-dr5rsn8zj6uk-cds-fef3036e3fbdf4ec-20160630-1217-7.jpg,122.29,12,2016-06-30 12:17:00,morning,day,machine,day
0/20170125/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20170125-0917.raw/3/dr5rsn7r54qj-dr5rsn7h3gsw-cds-1ccda49b184cb0ef-20170125-0917-38.jpg,122.29,9,2017-01-25 09:24:00,morning,day,machine,day
0/20170112/79ddade2485edbde/cds-79ddade2485edbde-20170112-1235.raw/3/dr5rsp2bykeh-dr5rsp2cp25g-cds-79ddade2485edbde-20170112-1235-77.jpg,122.3,12,2017-01-12 12:45:00,morning,day,machine,day
0/20160911/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160911-1400.raw/3/dr5rsnrrhb39-dr5rsnrr5nmr-cds-6fef7e6f017c3f89-20160911-1400-157.jpg,122.3,14,2016-09-11 14:07:00,afternoon,day,machine,day
